101	91
-0.788011	0	142	138.68	131.64	127.38	124.88	123.64	125	129.11	142.63	203.67	791.65	474.78	218.01	168.12	149.95	140.99	135.69	129.58	125.98	123.35	121.21	119.33	117.67	116.11	114.58	113.21	111.9	110.68	109.55	108.58	107.74	107.01	106.48	106.16	105.68	106.24	106.65	107.45	108.55	110.1	112.14	114.7	117.84	121.52	126.01	131.23	137.15	143.94	151.6	160.05	168.96	178.57	188.38	197.93	207.06	215.16	221.96	227.06	230.13	231.44	230.88	228.83	225.5	221.24	216.38	211.22	205.93	200.71	195.68	190.91	185.55	182.2	178.3	174.68	171.29	168.12	165.13	162.3	159.57	156.91	154.32	150.93	149.23	146.69	144.17	141.62	139.04	136.46	133.85	131.22	128.59	125.96	123.31	120.67	118.04	115.43	112.84	110.26	107.71	105.24
-0.766044	0	144.06	140.6	133.2	128.67	125.94	124.45	125.38	128.98	141.2	197.14	740.24	450.34	212.17	165.69	148.68	140.25	135.24	129.43	125.96	123.41	121.31	119.47	117.85	116.31	114.81	113.47	112.18	110.98	109.87	108.91	108.08	107.34	106.81	106.47	105.95	106.47	106.82	107.53	108.51	109.92	111.78	114.12	116.98	120.35	124.44	129.19	134.57	140.73	147.66	155.28	163.28	171.89	180.63	189.07	197.1	204.14	209.96	214.21	216.62	217.43	216.56	214.38	211.07	206.95	202.32	197.47	192.53	187.68	183.03	178.63	173.71	170.62	167.03	163.7	160.57	157.64	154.87	152.23	149.68	147.18	144.72	141.55	139.89	137.46	135.04	132.6	130.11	127.62	125.11	122.57	120.03	117.49	114.94	112.39	109.85	107.34	104.85	102.37	99.917	97.543
-0.743145	0	146.29	142.66	134.88	130.07	127.1	125.35	125.84	128.95	139.91	190.87	689.89	426.22	206.39	163.28	147.42	139.53	134.8	129.27	125.93	123.45	121.4	119.6	118	116.49	115.01	113.69	112.41	111.22	110.13	109.18	108.34	107.6	107.05	106.68	106.12	106.59	106.86	107.48	108.34	109.6	111.28	113.38	115.97	119.01	122.71	127	131.84	137.39	143.6	150.42	157.55	165.19	172.9	180.31	187.29	193.34	198.26	201.73	203.55	203.92	202.79	200.5	197.24	193.29	188.91	184.37	179.78	175.31	171.02	166.99	162.49	159.65	156.36	153.3	150.44	147.73	145.17	142.72	140.33	137.99	135.68	132.71	131.09	128.77	126.47	124.12	121.74	119.35	116.93	114.49	112.05	109.61	107.16	104.71	102.28	99.866	97.477	95.105	92.758	90.488
-0.719340	0	148.68	144.88	136.7	131.59	128.35	126.34	126.41	129.04	138.79	184.9	640.88	402.53	200.69	160.9	146.19	138.81	134.37	129.11	125.9	123.49	121.48	119.7	118.13	116.64	115.17	113.86	112.6	111.42	110.33	109.37	108.53	107.77	107.2	106.8	106.19	106.6	106.79	107.3	108.04	109.14	110.62	112.49	114.8	117.51	120.82	124.66	128.98	133.92	139.45	145.49	151.79	158.51	165.25	171.69	177.69	182.83	186.92	189.69	190.97	190.96	189.63	187.29	184.11	180.34	176.24	172.01	167.77	163.66	159.74	156.05	151.95	149.36	146.36	143.57	140.94	138.46	136.09	133.82	131.6	129.4	127.23	124.47	122.9	120.69	118.5	116.26	113.98	111.7	109.39	107.05	104.71	102.38	100.03	97.691	95.366	93.061	90.783	88.521	86.286	84.126
-0.694658	0	151.25	147.27	138.65	133.22	129.71	127.44	127.09	129.26	137.83	179.29	593.5	379.39	195.11	158.57	144.98	138.12	133.94	128.96	125.87	123.52	121.55	119.79	118.24	116.76	115.3	114	112.74	111.56	110.46	109.5	108.64	107.86	107.26	106.81	106.15	106.48	106.58	106.98	107.59	108.52	109.81	111.44	113.47	115.86	118.78	122.17	125.98	130.34	135.2	140.51	146.02	151.87	157.71	163.24	168.35	172.65	175.99	178.14	178.97	178.65	177.17	174.82	171.75	168.19	164.36	160.45	156.56	152.8	149.23	145.88	142.15	139.81	137.08	134.54	132.14	129.87	127.69	125.59	123.52	121.47	119.44	116.87	115.35	113.26	111.18	109.05	106.89	104.71	102.5	100.28	98.052	95.831	93.596	91.368	89.157	86.967	84.804	82.658	80.54	78.495
-0.669131	0	154.01	149.84	140.75	134.97	131.17	128.63	127.89	129.61	137.08	174.08	547.98	356.91	189.66	156.3	143.8	137.44	133.54	128.81	125.83	123.54	121.6	119.86	118.32	116.85	115.39	114.09	112.83	111.64	110.53	109.55	108.67	107.86	107.22	106.72	105.99	106.25	106.25	106.53	106.99	107.76	108.84	110.24	111.99	114.05	116.59	119.54	122.86	126.66	130.89	135.49	140.26	145.3	150.3	154.99	159.29	162.84	165.52	167.14	167.58	167.02	165.45	163.13	160.2	156.87	153.32	149.74	146.19	142.78	139.55	136.51	133.14	131.03	128.57	126.26	124.08	122	120	118.05	116.14	114.23	112.33	109.96	108.48	106.51	104.54	102.53	100.48	98.413	96.321	94.213	92.099	89.995	87.878	85.769	83.678	81.608	79.566	77.542	75.546	73.619
-0.642788	0	156.99	152.6	143.01	136.86	132.76	129.95	128.8	130.12	136.53	169.3	504.52	335.15	184.37	154.09	142.67	136.79	133.15	128.68	125.8	123.56	121.65	119.92	118.37	116.9	115.44	114.13	112.86	111.66	110.53	109.53	108.62	107.77	107.08	106.53	105.72	105.89	105.79	105.94	106.26	106.85	107.73	108.88	110.35	112.1	114.26	116.79	119.63	122.89	126.52	130.46	134.53	138.82	143.05	146.98	150.55	153.44	155.55	156.71	156.85	156.11	154.5	152.26	149.51	146.42	143.18	139.92	136.71	133.63	130.72	127.99	124.94	123.06	120.84	118.75	116.77	114.87	113.03	111.24	109.47	107.7	105.92	103.73	102.32	100.46	98.608	96.706	94.77	92.823	90.849	88.862	86.868	84.886	82.892	80.908	78.942	76.997	75.081	73.182	71.312	69.509
-0.615661	0	160.18	155.56	145.43	138.89	134.48	131.38	129.86	130.77	136.2	164.99	463.29	314.2	179.25	151.96	141.58	136.18	132.79	128.55	125.77	123.58	121.68	119.95	118.41	116.93	115.46	114.13	112.85	111.63	110.47	109.44	108.49	107.6	106.85	106.23	105.34	105.42	105.2	105.23	105.39	105.8	106.47	107.38	108.57	110	111.8	113.91	116.3	119.05	122.1	125.43	128.85	132.45	135.98	139.24	142.15	144.47	146.09	146.89	146.8	145.95	144.36	142.24	139.69	136.87	133.93	130.99	128.11	125.35	122.75	120.32	117.56	115.9	113.9	112.01	110.22	108.49	106.81	105.16	103.52	101.88	100.22	98.211	96.852	95.116	93.374	91.588	89.771	87.944	86.092	84.229	82.359	80.503	78.637	76.782	74.945	73.13	71.344	69.575	67.835	66.158
-0.587785	0	163.61	158.75	148.04	141.07	136.33	132.94	131.05	131.6	136.11	161.17	424.43	294.1	174.33	149.92	140.53	135.59	132.45	128.44	125.75	123.59	121.7	119.98	118.42	116.93	115.44	114.1	112.79	111.54	110.35	109.28	108.29	107.34	106.53	105.83	104.85	104.83	104.5	104.38	104.39	104.61	105.07	105.74	106.65	107.78	109.22	110.93	112.89	115.14	117.67	120.42	123.24	126.21	129.11	131.77	134.12	135.95	137.18	137.69	137.45	136.56	135.04	133.07	130.75	128.21	125.58	122.97	120.41	117.96	115.65	113.48	111	109.55	107.75	106.05	104.43	102.85	101.32	99.798	98.285	96.761	95.222	93.38	92.081	90.462	88.834	87.166	85.469	83.764	82.037	80.301	78.56	76.833	75.099	73.377	71.673	69.991	68.338	66.702	65.095	63.546
-0.559193	0	167.29	162.16	150.83	143.42	138.32	134.64	132.39	132.6	136.27	157.86	388.05	274.91	169.6	147.96	139.55	135.05	132.14	128.35	125.74	123.61	121.72	119.99	118.42	116.91	115.39	114.02	112.68	111.4	110.17	109.05	108.01	107	106.12	105.34	104.26	104.13	103.68	103.42	103.26	103.3	103.54	103.98	104.61	105.44	106.54	107.86	109.4	111.2	113.22	115.44	117.72	120.13	122.46	124.59	126.47	127.89	128.81	129.12	128.79	127.92	126.52	124.74	122.68	120.44	118.13	115.82	113.57	111.43	109.39	107.48	105.24	103.98	102.37	100.84	99.371	97.937	96.532	95.136	93.74	92.329	90.902	89.221	87.984	86.479	84.965	83.416	81.841	80.259	78.66	77.054	75.444	73.85	72.25	70.664	69.096	67.55	66.032	64.532	63.06	61.641
