119	91
-0.951057	0	548.03	353.62	248.89	186.44	146.42	119.43	100.42	84.64	72.792	64.042	57.043	51.326	46.569	42.564	39.163	33.736	29.627	26.477	24.049	22.171	20.744	19.684	18.929	18.426	18.128	18.011	18.04	18.184	18.425	18.735	19.098	19.488	19.898	20.295	20.69	20.978	21.22	21.354	21.367	21.194	20.808	20.163	19.18	17.804	16.041	15.064	14.124	13.893	13.051	14.042	18.241	30.325	63.946	160.77	398.03	732.47	704.08	457.22	318.65	242.41	197.13	168.33	149.17	135.4	125.03	117.43	111.21	106.28	102.18	94.895	91.537	88.217	85.661	83.63	81.98	80.658	79.48	78.547	77.699	77.007	76.448	76.002	75.754	75.668	75.818	76.287	77.156	78.599	80.83	84.056	88.714	94.976	104.45	116.94	133.99	156.94	186.96	224.46	269.85	321.7	371.64	415.97	448.79	466.14	469.18	461.21	446.02	427.43	407.7	388.32	369.84	352.99	337.63	323.91	311.42	300.27	290.27	281.32
-0.939693	0	554.45	357.74	251.77	188.58	148.08	120.76	101.52	85.54	73.55	64.699	57.619	51.837	47.025	42.975	39.534	34.041	29.878	26.68	24.208	22.287	20.819	19.718	18.923	18.38	18.043	17.889	17.88	17.989	18.199	18.479	18.817	19.185	19.58	19.966	20.356	20.651	20.909	21.07	21.123	21.006	20.696	20.146	19.285	18.058	16.466	15.576	14.711	14.507	13.682	14.531	18.268	29.136	59.55	147.47	363.54	669.32	643.24	420.37	294.06	224.5	183.17	156.89	139.41	126.85	117.4	110.49	104.84	100.38	96.673	90.038	87.127	84.197	81.971	80.233	78.852	77.782	76.85	76.152	75.544	75.092	74.778	74.581	74.587	74.761	75.177	75.91	77.042	78.74	81.2	84.614	89.396	95.706	105.02	117.13	133.47	155.23	183.41	218.31	260.18	307.52	352.65	392.11	420.61	434.76	435.85	427.05	411.88	393.87	375.05	356.75	339.4	323.67	309.4	296.68	285.14	274.86	265.67	257.45
-0.927184	0	561.65	362.37	255.01	190.98	149.93	122.25	102.74	86.55	74.4	65.436	58.266	52.411	47.539	43.437	39.952	34.386	30.163	26.912	24.392	22.424	20.911	19.766	18.926	18.34	17.96	17.765	17.716	17.787	17.96	18.208	18.517	18.862	19.237	19.612	19.995	20.296	20.569	20.757	20.851	20.793	20.562	20.114	19.384	18.32	16.919	16.13	15.357	15.198	14.42	15.161	18.485	28.204	55.496	134.59	329.4	605.9	582.22	382.69	268.76	205.98	168.68	144.96	129.2	117.88	109.38	103.18	98.117	94.128	90.826	84.861	82.407	79.873	77.985	76.543	75.435	74.616	73.931	73.469	73.101	72.889	72.817	72.865	73.122	73.553	74.228	75.219	76.607	78.548	81.225	84.81	89.694	96.027	105.13	116.84	132.42	152.91	179.19	211.39	249.61	292.33	332.58	367.09	391.24	402.19	401.35	391.77	376.69	359.33	341.48	324.3	308.15	293.58	280.43	268.76	258.2	248.82	240.45	232.99
-0.913545	0	569.66	367.51	258.6	193.65	152	123.91	104.11	87.674	75.348	66.257	58.987	53.051	48.112	43.953	40.42	34.774	30.484	27.175	24.602	22.584	21.023	19.829	18.942	18.309	17.882	17.642	17.549	17.579	17.713	17.926	18.203	18.521	18.875	19.235	19.608	19.915	20.201	20.415	20.551	20.554	20.404	20.063	19.473	18.585	17.394	16.719	16.055	15.961	15.266	15.944	18.919	27.591	51.931	122.49	296.41	543.58	522.32	344.88	243.2	187.17	153.88	132.73	118.69	108.62	101.08	95.585	91.116	87.605	84.709	79.42	77.421	75.285	73.733	72.586	71.746	71.177	70.735	70.502	70.368	70.389	70.552	70.837	71.334	72.012	72.935	74.169	75.796	77.963	80.835	84.569	89.529	95.854	104.72	115.97	130.74	149.93	174.24	203.69	238.24	276.31	311.66	341.26	361.1	368.93	366.25	355.98	341.04	324.39	307.56	291.56	276.63	263.25	251.24	240.63	231.07	222.6	215.07	208.37
-0.898794	0	578.52	373.21	262.58	196.59	154.28	125.74	105.62	88.917	76.397	67.166	59.786	53.761	48.747	44.527	40.94	35.206	30.844	27.472	24.843	22.77	21.156	19.911	18.973	18.29	17.813	17.525	17.385	17.37	17.462	17.636	17.878	18.167	18.496	18.839	19.2	19.51	19.808	20.048	20.224	20.288	20.222	19.991	19.546	18.844	17.881	17.334	16.797	16.791	16.214	16.88	19.589	27.347	48.981	111.5	265.32	483.61	464.78	307.61	217.79	168.34	139	120.38	108.03	99.2	92.599	87.807	83.923	80.885	78.392	73.772	72.22	70.475	69.251	68.391	67.813	67.483	67.274	67.261	67.35	67.592	67.976	68.485	69.207	70.114	71.266	72.724	74.567	76.936	79.977	83.83	88.834	95.117	103.71	114.47	128.4	146.24	168.56	195.25	226.14	259.61	290.16	314.96	330.64	335.49	331.09	320.22	305.52	289.63	273.86	259.05	245.37	233.19	222.32	212.77	204.2	196.64	189.94	184
-0.882948	0	588.27	379.47	266.96	199.84	156.8	127.75	107.28	90.284	77.552	68.168	60.667	54.544	49.449	45.16	41.515	35.685	31.246	27.807	25.116	22.985	21.315	20.016	19.023	18.287	17.757	17.419	17.228	17.165	17.212	17.344	17.548	17.804	18.105	18.427	18.775	19.085	19.393	19.655	19.87	19.995	20.012	19.893	19.598	19.09	18.372	17.966	17.573	17.676	17.257	17.967	20.502	27.508	46.744	101.88	236.79	427.14	410.69	271.48	192.94	149.79	124.24	108.06	97.363	89.731	84.049	79.94	76.627	74.049	71.946	67.978	66.858	65.489	64.581	63.995	63.665	63.561	63.571	63.763	64.059	64.506	65.093	65.806	66.732	67.846	69.203	70.858	72.892	75.432	78.609	82.548	87.559	93.764	102.04	112.28	125.34	141.83	162.16	186.12	213.43	242.42	268.34	288.55	300.28	302.35	296.4	285.05	270.67	255.6	240.91	227.3	214.86	203.87	194.13	185.63	178.04	171.36	165.48	160.28
-0.866025	0	598.96	386.33	271.75	203.39	159.55	129.96	109.09	91.784	78.82	69.268	61.635	55.404	50.221	45.858	42.149	36.216	31.693	28.181	25.425	23.232	21.504	20.146	19.096	18.303	17.718	17.326	17.082	16.968	16.966	17.054	17.217	17.436	17.707	18.006	18.335	18.643	18.957	19.24	19.492	19.674	19.774	19.767	19.624	19.317	18.857	18.602	18.369	18.604	18.381	19.194	21.655	28.088	45.289	93.828	211.35	375.15	360.99	237.06	169.01	131.78	109.82	95.963	86.829	80.341	75.537	72.081	69.313	67.175	65.446	62.103	61.391	60.378	59.767	59.437	59.337	59.441	59.653	60.031	60.515	61.144	61.913	62.807	63.912	65.206	66.74	68.563	70.754	73.43	76.708	80.695	85.675	91.764	99.698	109.38	121.55	136.68	155.07	176.38	200.23	224.94	246.48	262.37	270.44	269.98	262.67	250.98	237	222.78	209.19	196.78	185.56	175.73	167.1	159.61	152.96	147.14	142.04	137.55
-0.848048	0	610.63	393.83	276.99	207.27	162.55	132.37	111.08	93.423	80.206	70.472	62.694	56.347	51.068	46.624	42.846	36.801	32.187	28.598	25.773	23.515	21.725	20.306	19.196	18.345	17.701	17.252	16.952	16.785	16.732	16.772	16.89	17.07	17.307	17.579	17.887	18.189	18.505	18.805	19.09	19.328	19.507	19.611	19.619	19.516	19.323	19.23	19.17	19.558	19.569	20.543	23.034	29.087	44.649	87.498	189.42	328.42	316.46	204.84	146.33	114.56	95.92	84.228	76.561	71.146	67.165	64.324	62.068	60.344	58.967	56.212	55.877	55.195	54.857	54.761	54.87	55.161	55.552	56.094	56.743	57.531	58.456	59.505	60.761	62.205	63.883	65.84	68.153	70.929	74.268	78.264	83.174	89.108	96.664	105.78	117.05	130.85	147.34	166.11	186.69	207.37	224.83	236.76	241.51	238.8	230.36	218.47	204.97	191.63	179.14	167.91	157.87	149.16	141.58	135.06	129.31	124.31	119.95	116.13
-0.829038	0	623.35	402	282.7	211.5	165.83	134.99	113.24	95.208	81.718	71.785	63.851	57.377	51.993	47.462	43.61	37.444	32.734	29.062	26.164	23.838	21.983	20.501	19.328	18.415	17.711	17.203	16.844	16.62	16.513	16.503	16.573	16.712	16.911	17.152	17.436	17.727	18.042	18.354	18.668	18.956	19.211	19.421	19.579	19.68	19.761	19.836	19.961	20.519	20.798	21.989	24.614	30.485	44.826	82.962	171.26	287.56	277.66	175.23	125.19	98.331	82.718	73.003	66.683	62.255	59.034	56.76	54.977	53.634	52.581	50.369	50.377	49.995	49.903	50.016	50.309	50.763	51.309	51.991	52.778	53.699	54.752	55.927	57.303	58.865	60.654	62.709	65.106	67.943	71.303	75.267	80.07	85.812	92.964	101.49	111.87	124.37	139.05	155.42	172.95	189.92	203.67	212.03	213.85	209.22	199.87	187.93	174.98	162.55	151.14	141.04	132.13	124.5	117.91	112.3	107.39	103.14	99.478	96.291
-0.809017	0	637.19	410.88	288.9	216.1	169.38	137.84	115.58	97.15	83.365	73.215	65.111	58.499	53.003	48.378	44.445	38.15	33.337	29.578	26.603	24.205	22.282	20.734	19.497	18.52	17.753	17.183	16.763	16.481	16.317	16.253	16.274	16.367	16.525	16.732	16.987	17.263	17.573	17.893	18.23	18.563	18.887	19.198	19.5	19.802	20.157	20.405	20.724	21.467	22.043	23.503	26.36	32.241	45.785	80.222	157.02	252.96	244.95	148.55	105.83	83.289	70.363	62.418	57.308	53.771	51.236	49.474	48.119	47.121	46.36	44.641	44.952	44.835	44.96	45.253	45.704	46.293	46.968	47.763	48.663	49.688	50.84	52.111	53.575	55.22	57.085	59.202	61.645	64.503	67.844	71.739	76.396	81.914	88.64	96.566	106.08	117.33	130.3	144.45	159.19	172.79	183.24	188.47	187.77	181.56	171.55	159.71	147.38	135.86	125.5	116.48	108.64	102	96.336	91.559	87.421	83.878	80.843	78.227
-0.788011	0	652.2	420.52	295.63	221.08	173.24	140.93	118.12	99.258	85.154	74.77	66.481	59.721	54.103	49.376	45.357	38.923	34	30.149	27.093	24.62	22.627	21.011	19.706	18.664	17.832	17.199	16.716	16.373	16.15	16.031	15.998	16.042	16.157	16.326	16.548	16.805	17.104	17.425	17.779	18.151	18.537	18.941	19.379	19.875	20.501	20.923	21.44	22.379	23.276	25.049	28.226	34.302	47.46	79.214	146.68	224.8	218.49	125.04	88.428	69.582	58.983	52.583	48.537	45.786	43.858	42.548	41.571	40.878	40.375	39.092	39.662	39.774	40.082	40.527	41.105	41.804	42.58	43.461	44.445	45.545	46.767	48.102	49.622	51.318	53.223	55.365	57.818	60.658	63.942	67.731	72.209	77.475	83.762	91.092	99.758	109.84	121.23	133.35	145.58	156.21	163.79	166.35	163.57	156.12	145.69	134.07	122.42	111.81	102.45	94.448	87.593	81.864	77.046	73.028	69.587	66.672	64.203	62.097
-0.766044	0	668.48	430.97	302.93	226.48	177.42	144.27	120.88	101.54	87.095	76.458	67.969	61.049	55.3	50.463	46.351	39.769	34.729	30.78	27.64	25.088	23.023	21.336	19.963	18.854	17.955	17.257	16.709	16.304	16.019	15.842	15.754	15.746	15.814	15.941	16.126	16.359	16.642	16.959	17.323	17.724	18.165	18.652	19.216	19.895	20.783	21.376	22.093	23.232	24.467	26.588	30.162	36.598	49.758	79.812	140.13	203.04	198.25	104.84	73.122	57.326	48.682	43.595	40.458	38.381	36.974	36.055	35.403	34.972	34.69	33.783	34.568	34.87	35.326	35.891	36.569	37.348	38.198	39.138	40.177	41.325	42.586	43.956	45.501	47.213	49.125	51.259	53.685	56.471	59.664	63.314	67.586	72.575	78.416	85.162	93.024	102.01	111.96	122.27	132.3	140.36	145.53	145.9	141.48	133.13	122.51	111.24	100.3	90.571	82.161	75.099	69.141	64.234	60.167	56.823	53.997	51.632	49.658	47.997
-0.743145	0	686.1	442.29	310.82	232.33	181.94	147.89	123.85	104.02	89.2	78.289	69.584	62.491	56.599	51.645	47.434	40.692	35.528	31.477	28.248	25.616	23.475	21.716	20.273	19.095	18.127	17.363	16.749	16.279	15.932	15.694	15.548	15.487	15.503	15.586	15.73	15.933	16.194	16.501	16.867	17.29	17.774	18.333	19.01	19.858	20.994	21.753	22.665	24.004	25.585	28.078	32.11	39.048	52.558	81.831	137.09	187.48	183.99	88.004	59.988	46.603	39.539	35.527	33.142	31.625	30.653	30.059	29.678	29.465	29.367	28.773	29.727	30.179	30.75	31.404	32.152	32.983	33.879	34.852	35.919	37.086	38.359	39.735	41.274	42.973	44.86	46.952	49.319	52.02	55.09	58.574	62.616	67.313	72.709	78.89	85.999	93.986	102.65	111.39	119.53	125.45	128.66	127.31	121.67	112.76	102.16	91.352	81.137	72.261	64.73	58.515	53.356	49.173	45.761	42.998	40.7	38.807	37.254	35.97
-0.719340	0	705.17	454.53	319.37	238.66	186.84	151.81	127.07	106.69	91.479	80.273	71.335	64.055	58.01	52.929	48.611	41.7	36.404	32.245	28.923	26.207	23.989	22.156	20.641	19.393	18.357	17.525	16.844	16.308	15.897	15.597	15.391	15.273	15.235	15.27	15.368	15.537	15.77	16.059	16.421	16.855	17.372	17.99	18.764	19.764	21.129	22.043	23.141	24.676	26.6	29.479	34.011	41.563	55.721	85.043	137.21	177.72	175.33	74.506	49.051	37.457	31.606	28.436	26.646	25.576	24.951	24.617	24.452	24.413	24.46	24.116	25.193	25.756	26.407	27.119	27.908	28.766	29.682	30.662	31.731	32.891	34.15	35.505	37.011	38.669	40.502	42.525	44.805	47.392	50.314	53.609	57.405	61.801	66.763	72.408	78.824	85.919	93.469	100.86	107.45	111.64	113.34	110.73	104.29	95.123	84.731	74.465	64.986	56.909	50.175	44.71	40.245	36.683	33.825	31.55	29.691	28.188	26.981	26.005
-0.694658	0	725.8	467.77	328.61	245.49	192.12	156.04	130.55	109.59	93.947	82.421	73.232	65.75	59.541	54.323	49.891	42.798	37.362	33.089	29.671	26.868	24.571	22.663	21.075	19.756	18.65	17.75	17	16.398	15.921	15.558	15.29	15.113	15.019	15.001	15.052	15.18	15.38	15.644	15.992	16.429	16.965	17.628	18.483	19.613	21.182	22.238	23.51	25.228	27.486	30.749	35.804	44.051	59.098	89.182	140.04	173.22	171.7	64.236	40.29	29.9	24.912	22.357	21.011	20.277	19.913	19.775	19.772	19.862	20.017	19.862	21.017	21.653	22.35	23.091	23.895	24.754	25.665	26.628	27.676	28.806	30.026	31.337	32.786	34.378	36.133	38.062	40.231	42.683	45.436	48.527	52.068	56.161	60.707	65.854	71.647	77.962	84.565	90.854	96.215	99.094	99.711	96.274	89.407	80.261	70.243	60.58	51.822	44.482	38.454	33.634	29.754	26.707	24.3	22.419	20.911	19.716	18.78	18.043
-0.669131	0	748.1	482.08	338.59	252.88	197.83	160.6	134.3	112.72	96.618	84.746	75.286	67.586	61.201	55.836	51.282	43.994	38.409	34.017	30.498	27.605	25.227	23.242	21.58	20.19	19.013	18.045	17.227	16.557	16.014	15.586	15.255	15.017	14.865	14.792	14.79	14.874	15.034	15.267	15.593	16.021	16.565	17.257	18.173	19.41	21.154	22.335	23.763	25.646	28.22	31.854	37.433	46.42	62.53	93.958	145.07	173.32	172.47	57.019	33.633	23.912	19.46	17.309	16.261	15.757	15.572	15.568	15.676	15.854	16.08	16.052	17.244	17.915	18.628	19.372	20.164	21.001	21.884	22.81	23.817	24.895	26.057	27.303	28.675	30.18	31.836	33.653	35.691	37.991	40.562	43.44	46.724	50.52	54.677	59.371	64.617	70.272	76.102	81.529	85.972	87.93	87.868	84.005	77.055	68.166	58.653	49.629	41.56	34.88	29.461	25.177	21.771	19.132	17.076	15.495	14.25	13.285	12.547	11.984
-0.642788	0	772.21	497.55	349.39	260.87	204	165.53	138.35	116.1	99.507	87.263	77.51	69.576	62.999	57.478	52.791	45.296	39.553	35.035	31.41	28.426	25.964	23.901	22.165	20.703	19.456	18.419	17.532	16.795	16.184	15.692	15.296	14.996	14.783	14.653	14.595	14.63	14.745	14.94	15.234	15.643	16.182	16.887	17.844	19.162	21.047	22.334	23.896	25.922	28.782	32.761	38.845	48.581	65.861	99.073	151.73	177.26	176.88	52.616	28.974	19.444	15.231	13.288	12.405	12.032	11.95	12.023	12.192	12.418	12.682	12.723	13.914	14.586	15.286	16.006	16.766	17.56	18.396	19.267	20.213	21.223	22.308	23.473	24.751	26.155	27.697	29.386	31.282	33.417	35.8	38.464	41.496	45.008	48.809	53.103	57.882	62.999	68.228	73.025	76.848	78.251	77.875	73.941	67.204	58.769	49.858	41.484	34.056	27.952	23.036	19.18	16.136	13.8	11.998	10.627	9.5619	8.7499	8.1411	7.6892
-0.615661	0	798.28	514.28	361.05	269.5	210.67	170.86	142.72	119.76	102.63	89.987	79.917	71.731	64.949	59.258	54.43	46.712	40.802	36.151	32.417	29.337	26.79	24.648	22.837	21.303	19.985	18.88	17.924	17.12	16.443	15.885	15.424	15.061	14.785	14.595	14.479	14.461	14.525	14.676	14.931	15.31	15.83	16.532	17.508	18.878	20.869	22.24	23.911	26.051	29.162	33.447	39.997	50.456	68.943	104.23	159.46	184.24	184.14	50.744	26.168	16.417	12.184	10.276	9.437	9.1053	9.0561	9.1526	9.3391	9.5755	9.8457	9.904	11.057	11.701	12.362	13.037	13.743	14.477	15.25	16.05	16.922	17.849	18.846	19.916	21.089	22.379	23.796	25.349	27.095	29.062	31.255	33.708	36.501	39.75	43.235	47.186	51.583	56.284	61.079	65.464	68.942	70.123	69.755	66.058	59.778	51.951	43.703	35.968	29.116	23.494	18.975	15.436	12.648	10.514	8.8718	7.6265	6.6639	5.9346	5.3913	4.9927
-0.587785	0	826.46	532.36	373.67	278.82	217.87	176.61	147.44	123.71	106.02	92.935	82.524	74.064	67.061	61.188	56.209	48.252	42.164	37.373	33.524	30.345	27.711	25.49	23.603	21.997	20.609	19.436	18.413	17.542	16.798	16.175	15.649	15.222	14.884	14.632	14.455	14.379	14.389	14.489	14.697	15.036	15.524	16.206	17.18	18.574	20.632	22.061	23.813	26.037	29.355	33.898	40.855	51.978	71.643	109.14	167.68	193.41	193.41	51.081	25.043	14.734	10.261	8.2364	7.337	6.9673	6.8886	6.9615	7.125	7.3399	7.5883	7.6152	8.7012	9.2881	9.8885	10.499	11.136	11.796	12.492	13.21	13.995	14.83	15.728	16.695	17.755	18.924	20.212	21.625	23.218	25.018	27.027	29.28	31.851	34.863	38.077	41.745	45.846	50.249	54.77	58.945	62.325	63.576	63.491	60.283	54.655	47.544	39.987	32.854	26.501	21.263	17.035	13.707	11.073	9.0476	7.4785	6.2811	5.3495	4.6388	4.1031	3.706
